1,2,2
1,3,4
1,4,6
1,5,8
1,6,10
1,7,12
1,8,14
1,9,16
1,10,18
1,11,20
1,12,22
1,13,24
1,14,26
2,3,29
2,4,31
2,5,33
2,6,35
2,7,37
2,8,39
2,9,41
2,10,43
2,11,45
2,12,47
2,13,49
3,4,52
3,5,54
3,6,56
3,7,58
3,8,60
3,9,62
3,10,64
3,11,66
3,12,68
3,13,70
4,5,73
4,6,75
4,7,77
4,8,79
4,9,81
5,6,84
5,7,86
5,8,88
5,9,90
6,7,93
6,8,95
7,8,98
1,1,1
2,1,3
3,1,5
4,1,7
5,1,9
6,1,11
7,1,13
8,1,15
9,1,17
10,1,19
11,1,21
12,1,23
13,1,25
14,1,27
2,2,28
3,2,30
4,2,32
5,2,34
6,2,36
7,2,38
8,2,40
9,2,42
10,2,44
11,2,46
12,2,48
13,2,50
3,3,51
4,3,53
5,3,55
6,3,57
7,3,59
8,3,61
9,3,63
10,3,65
11,3,67
12,3,69
13,3,71
4,4,72
5,4,74
6,4,76
7,4,78
8,4,80
9,4,82
5,5,83
6,5,85
7,5,87
8,5,89
9,5,91
6,6,92
7,6,94
8,6,96
7,7,97
8,7,99
8,8,100
