1,1,0
400,1,0
1,2,0
283,2,0
1,3,0
283,3,0
1,4,0
282,4,0
1,5,0
282,5,0
1,6,0
174,6,0
1,7,0
174,7,0
1,8,0
165,8,0
1,9,0
165,9,0
1,10,0
156,10,0
1,11,0
156,11,0
1,12,0
128,12,0
1,13,0
128,13,0
1,14,0
120,14,0
1,15,0
120,15,0
1,16,0
112,16,0
1,17,0
112,17,0
1,18,0
94,18,0
1,19,0
94,19,0
1,20,0
91,20,0
1,21,0
91,21,0
1,22,0
81,22,0
1,23,0
81,23,0
1,24,0
80,24,0
1,25,0
80,25,0
1,26,0
71,26,0
1,27,0
71,27,0
1,28,0
59,28,0
1,29,0
59,29,0
1,30,0
56,30,0
1,31,0
56,31,0
1,32,0
45,32,0
1,33,0
45,33,0
1,34,0
40,34,0
1,35,0
40,35,0
1,36,0
33,36,0
1,37,0
33,37,0
1,38,0
32,38,0
1,39,0
32,39,0
1,40,0
30,40,0
1,41,0
30,41,0
1,42,0
28,42,0
1,43,0
28,43,0
1,44,0
27,44,0
1,45,0
27,45,0
1,46,0
24,46,0
1,47,0
24,47,0
1,48,0
21,48,0
1,49,0
21,49,0
1,50,0
17,50,0
1,51,0
17,51,0
1,52,0
16,52,0
1,53,0
16,53,0
1,54,0
14,54,0
1,55,0
14,55,0
1,56,0
10,56,0
1,57,0
10,57,0
1,58,0
8,58,0
1,59,0
8,59,0
1,60,0
5,60,0
1,61,0
5,61,0
1,62,0
4,62,0
1,63,0
4,63,0
1,64,0
3,64,0
1,65,0
3,65,0
1,66,0
2,66,0
1,67,0
2,67,0
1,68,0
1,68,0
1,69,0
1,69,0
