1,1,0
580,1,0
1,2,0
308,2,0
1,3,0
306,3,0
1,4,0
290,4,0
1,5,0
276,5,0
1,6,0
244,6,0
1,7,0
240,7,0
1,8,0
238,8,0
1,9,0
212,9,0
1,10,0
210,10,0
1,11,0
166,11,0
1,12,0
144,12,0
1,13,0
142,13,0
1,14,0
132,14,0
1,15,0
130,15,0
1,16,0
124,16,0
1,17,0
116,17,0
1,18,0
110,18,0
1,19,0
104,19,0
1,20,0
98,20,0
1,21,0
88,21,0
1,22,0
84,22,0
1,23,0
80,23,0
1,24,0
78,24,0
1,25,0
76,25,0
1,26,0
70,26,0
1,27,0
68,27,0
1,28,0
62,28,0
1,29,0
56,29,0
1,30,0
50,30,0
1,31,0
46,31,0
1,32,0
42,32,0
1,33,0
38,33,0
1,34,0
30,34,0
1,35,0
26,35,0
1,36,0
24,36,0
1,37,0
22,37,0
1,38,0
18,38,0
1,39,0
14,39,0
1,40,0
10,40,0
1,41,0
6,41,0
