1,1,0
1567,1,0
1,2,0
1355,2,0
1,3,0
1175,3,0
1,4,0
1175,4,0
1,5,0
1137,5,0
1,6,0
1095,6,0
1,7,0
1043,7,0
1,8,0
1027,8,0
1,9,0
1019,9,0
1,10,0
1009,10,0
1,11,0
999,11,0
1,12,0
997,12,0
1,13,0
969,13,0
1,14,0
939,14,0
1,15,0
937,15,0
1,16,0
923,16,0
1,17,0
921,17,0
1,18,0
917,18,0
1,19,0
879,19,0
1,20,0
873,20,0
1,21,0
871,21,0
1,22,0
863,22,0
1,23,0
811,23,0
1,24,0
797,24,0
1,25,0
757,25,0
1,26,0
753,26,0
1,27,0
749,27,0
1,28,0
705,28,0
1,29,0
689,29,0
1,30,0
685,30,0
1,31,0
681,31,0
1,32,0
661,32,0
1,33,0
659,33,0
1,34,0
649,34,0
1,35,0
627,35,0
1,36,0
617,36,0
1,37,0
591,37,0
1,38,0
581,38,0
1,39,0
577,39,0
1,40,0
573,40,0
1,41,0
565,41,0
1,42,0
563,42,0
1,43,0
561,43,0
1,44,0
553,44,0
1,45,0
553,45,0
1,46,0
553,46,0
1,47,0
545,47,0
1,48,0
543,48,0
1,49,0
537,49,0
1,50,0
527,50,0
1,51,0
527,51,0
1,52,0
523,52,0
1,53,0
519,53,0
1,54,0
509,54,0
1,55,0
509,55,0
1,56,0
509,56,0
1,57,0
489,57,0
1,58,0
487,58,0
1,59,0
485,59,0
1,60,0
483,60,0
1,61,0
483,61,0
1,62,0
477,62,0
1,63,0
463,63,0
1,64,0
459,64,0
1,65,0
455,65,0
1,66,0
409,66,0
1,67,0
397,67,0
1,68,0
395,68,0
1,69,0
395,69,0
1,70,0
385,70,0
1,71,0
375,71,0
1,72,0
363,72,0
1,73,0
359,73,0
1,74,0
353,74,0
1,75,0
341,75,0
1,76,0
341,76,0
1,77,0
341,77,0
1,78,0
339,78,0
1,79,0
337,79,0
1,80,0
337,80,0
1,81,0
337,81,0
1,82,0
337,82,0
1,83,0
337,83,0
1,84,0
337,84,0
1,85,0
337,85,0
1,86,0
337,86,0
1,87,0
315,87,0
1,88,0
305,88,0
1,89,0
303,89,0
1,90,0
303,90,0
1,91,0
303,91,0
1,92,0
303,92,0
1,93,0
303,93,0
1,94,0
301,94,0
1,95,0
301,95,0
1,96,0
301,96,0
1,97,0
297,97,0
1,98,0
297,98,0
1,99,0
295,99,0
1,100,0
289,100,0
1,101,0
283,101,0
1,102,0
281,102,0
1,103,0
279,103,0
1,104,0
271,104,0
1,105,0
267,105,0
1,106,0
267,106,0
1,107,0
261,107,0
1,108,0
255,108,0
1,109,0
255,109,0
1,110,0
