1,2,0
1120,2,0
1,4,0
990,4,0
1,6,0
879,6,0
1,8,0
735,8,0
1,10,0
713,10,0
1,12,0
679,12,0
1,14,0
581,14,0
1,16,0
573,16,0
1,18,0
560,18,0
1,20,0
552,20,0
1,22,0
525,22,0
1,24,0
493,24,0
1,26,0
480,26,0
1,28,0
477,28,0
1,30,0
463,30,0
1,32,0
461,32,0
1,34,0
459,34,0
1,36,0
458,36,0
1,38,0
449,38,0
1,40,0
418,40,0
1,42,0
391,42,0
1,44,0
380,44,0
1,46,0
375,46,0
1,48,0
346,48,0
1,50,0
320,50,0
1,52,0
311,52,0
1,54,0
296,54,0
1,56,0
281,56,0
1,58,0
272,58,0
1,60,0
269,60,0
1,62,0
261,62,0
1,64,0
257,64,0
1,66,0
256,66,0
1,68,0
255,68,0
1,70,0
243,70,0
1,72,0
228,72,0
1,74,0
224,74,0
1,76,0
223,76,0
1,78,0
221,78,0
1,80,0
220,80,0
1,82,0
218,82,0
1,84,0
212,84,0
1,86,0
211,86,0
1,88,0
210,88,0
1,90,0
209,90,0
1,92,0
207,92,0
1,94,0
203,94,0
1,96,0
202,96,0
1,98,0
191,98,0
1,100,0
189,100,0
1,102,0
187,102,0
1,104,0
183,104,0
1,106,0
171,106,0
1,108,0
164,108,0
1,110,0
157,110,0
1,112,0
156,112,0
1,114,0
155,114,0
1,116,0
153,116,0
1,118,0
151,118,0
1,120,0
142,120,0
1,122,0
140,122,0
1,124,0
139,124,0
1,126,0
134,126,0
1,128,0
131,128,0
1,130,0
124,130,0
1,132,0
123,132,0
1,134,0
119,134,0
1,136,0
116,136,0
1,138,0
115,138,0
1,140,0
113,140,0
1,142,0
111,142,0
1,144,0
110,144,0
1,146,0
108,146,0
1,148,0
102,148,0
1,150,0
100,150,0
1,152,0
99,152,0
1,154,0
97,154,0
1,156,0
93,156,0
1,158,0
92,158,0
1,160,0
89,160,0
1,162,0
87,162,0
1,164,0
86,164,0
1,166,0
85,166,0
1,168,0
83,168,0
1,170,0
81,170,0
1,172,0
80,172,0
1,174,0
79,174,0
1,176,0
78,176,0
1,178,0
77,178,0
1,180,0
76,180,0
1,182,0
74,182,0
1,184,0
72,184,0
1,186,0
67,186,0
1,188,0
62,188,0
1,190,0
61,190,0
1,192,0
58,192,0
1,194,0
56,194,0
1,196,0
53,196,0
1,198,0
48,198,0
1,200,0
46,200,0
1,202,0
43,202,0
1,204,0
42,204,0
1,206,0
40,206,0
1,208,0
39,208,0
1,210,0
38,210,0
1,212,0
37,212,0
1,214,0
34,214,0
1,216,0
32,216,0
1,218,0
30,218,0
1,220,0
26,220,0
1,222,0
24,222,0
1,224,0
23,224,0
1,226,0
18,226,0
1,228,0
17,228,0
1,230,0
16,230,0
1,232,0
15,232,0
1,234,0
13,234,0
1,236,0
12,236,0
1,238,0
9,238,0
1,240,0
1,240,0
