2,1,0
2044,1,0
2,2,0
1776,2,0
2,3,0
1720,3,0
2,4,0
1320,4,0
2,5,0
1230,5,0
2,6,0
1048,6,0
2,7,0
970,7,0
2,8,0
964,8,0
2,9,0
956,9,0
2,10,0
934,10,0
2,11,0
908,11,0
2,12,0
804,12,0
2,13,0
800,13,0
2,14,0
796,14,0
2,15,0
794,15,0
2,16,0
766,16,0
2,17,0
762,17,0
2,18,0
756,18,0
2,19,0
720,19,0
2,20,0
718,20,0
2,21,0
698,21,0
2,22,0
672,22,0
2,23,0
638,23,0
2,24,0
626,24,0
2,25,0
610,25,0
2,26,0
604,26,0
2,27,0
602,27,0
2,28,0
598,28,0
2,29,0
592,29,0
2,30,0
586,30,0
2,31,0
584,31,0
2,32,0
566,32,0
2,33,0
564,33,0
2,34,0
558,34,0
2,35,0
544,35,0
2,36,0
538,36,0
2,37,0
536,37,0
2,38,0
532,38,0
2,39,0
524,39,0
2,40,0
518,40,0
2,41,0
516,41,0
2,42,0
494,42,0
2,43,0
486,43,0
2,44,0
476,44,0
2,45,0
462,45,0
2,46,0
444,46,0
2,47,0
424,47,0
2,48,0
422,48,0
2,49,0
408,49,0
2,50,0
402,50,0
2,51,0
390,51,0
2,52,0
364,52,0
2,53,0
362,53,0
2,54,0
358,54,0
2,55,0
344,55,0
2,56,0
338,56,0
2,57,0
334,57,0
2,58,0
332,58,0
2,59,0
330,59,0
2,60,0
320,60,0
2,61,0
314,61,0
2,62,0
310,62,0
2,63,0
304,63,0
2,64,0
300,64,0
2,65,0
280,65,0
2,66,0
276,66,0
2,67,0
268,67,0
2,68,0
262,68,0
2,69,0
258,69,0
2,70,0
246,70,0
2,71,0
240,71,0
2,72,0
232,72,0
2,73,0
228,73,0
2,74,0
218,74,0
2,75,0
216,75,0
2,76,0
206,76,0
2,77,0
204,77,0
2,78,0
196,78,0
2,79,0
188,79,0
2,80,0
180,80,0
2,81,0
176,81,0
2,82,0
174,82,0
2,83,0
168,83,0
2,84,0
166,84,0
2,85,0
158,85,0
2,86,0
156,86,0
2,87,0
152,87,0
2,88,0
146,88,0
2,89,0
142,89,0
2,90,0
140,90,0
2,91,0
136,91,0
2,92,0
124,92,0
2,93,0
120,93,0
2,94,0
110,94,0
2,95,0
104,95,0
2,96,0
96,96,0
2,97,0
88,97,0
2,98,0
86,98,0
2,99,0
82,99,0
2,100,0
78,100,0
2,101,0
72,101,0
2,102,0
70,102,0
2,103,0
68,103,0
2,104,0
66,104,0
2,105,0
64,105,0
2,106,0
62,106,0
2,107,0
58,107,0
2,108,0
52,108,0
2,109,0
50,109,0
2,110,0
44,110,0
2,111,0
38,111,0
2,112,0
34,112,0
2,113,0
32,113,0
2,114,0
30,114,0
2,115,0
24,115,0
2,116,0
22,116,0
2,117,0
16,117,0
2,118,0
12,118,0
2,119,0
8,119,0
