1,1,0
395,1,0
1,2,0
240,2,0
1,3,0
236,3,0
1,4,0
230,4,0
1,5,0
223,5,0
1,6,0
222,6,0
1,7,0
218,7,0
1,8,0
195,8,0
1,9,0
189,9,0
1,10,0
186,10,0
1,11,0
178,11,0
1,12,0
160,12,0
1,13,0
159,13,0
1,14,0
156,14,0
1,15,0
137,15,0
1,16,0
118,16,0
1,17,0
117,17,0
1,18,0
113,18,0
1,19,0
109,19,0
1,20,0
103,20,0
1,21,0
101,21,0
1,22,0
90,22,0
1,23,0
84,23,0
1,24,0
81,24,0
1,25,0
78,25,0
1,26,0
73,26,0
1,27,0
71,27,0
1,28,0
70,28,0
1,29,0
66,29,0
1,30,0
64,30,0
1,31,0
61,31,0
1,32,0
59,32,0
1,33,0
53,33,0
1,34,0
51,34,0
1,35,0
45,35,0
1,36,0
41,36,0
1,37,0
38,37,0
1,38,0
30,38,0
1,39,0
29,39,0
1,40,0
27,40,0
1,41,0
25,41,0
1,42,0
20,42,0
1,43,0
17,43,0
1,44,0
16,44,0
1,45,0
14,45,0
1,46,0
13,46,0
1,47,0
9,47,0
1,48,0
7,48,0
1,49,0
6,49,0
1,50,0
2,50,0
